sale_id,line_no,product_id,product_barcode,product_name,quantity,unit_price,line_amount
41543,1,4746,9783642369728,Advances in Information Retrieval,2,79.0,158.0
41543,2,4747,9781430220862,Pro .NET Oracle Programming,3,81.37,244.11
41543,3,4748,9780672321108,Programming with Oracle Developer,1,83.74,83.74
41544,1,4749,9780816119066,Teaching technologies in libraries,3,79.0,237.0
41544,2,4750,9780672311420,Lotus Notes and Domino Server 4.6 Unleashed,1,81.37,81.37
41544,3,4751,9780972751308,Oracle9i RAC,2,83.74,167.48
41545,1,4752,9780838908426,MARC21 for everyone,1,79.0,79.0
41545,2,4753,9781461416135,Service Level Agreements for Cloud Computing,2,81.37,162.74
41545,3,4754,9780080492049,Oracle Real Application Clusters,3,83.74,251.22
41546,1,4755,9781461465973,Finding Source Code on the Web for Remix and Reuse,2,79.0,158.0
41546,2,4756,9781489987211,Energy Efficient Thermal Management of Data Centers,3,81.37,244.11
41546,3,4757,9783642030994,Journal On Data Semantics Xiii,1,83.74,83.74
41547,1,4758,9783642184505,Adaptive Multimedia Retrieval. Understanding Media and Adapting to the User,3,79.0,237.0
41547,2,4759,9783319138190,Big Data Analytics,1,81.37,81.37
41547,3,4760,9783642407246,Computer Performance Engineering,2,83.74,167.48
41548,1,4761,9783540140405,"Rough sets, fuzzy sets, data mining, and granular computing",1,79.0,79.0
41548,2,4762,9783642419232,Conceptual Modeling 32nd International Conference,2,81.37,162.74
41548,3,4763,9780471246381,Web developer.com guide to search engines,3,83.74,251.22
41549,1,4764,9781581138818,SIGIR 2004,2,79.0,158.0
41549,2,4765,9783540328094,Knowledge discovery in life science literature,3,81.37,244.11
41549,3,4766,9783540312123,Data management in grids,1,83.74,83.74
41550,1,4767,9780442009083,dBASE IV for VMS and UNIX,3,79.0,237.0
41550,2,4768,9781461417675,Linking Government Data,1,81.37,81.37
41550,3,4769,9780471125709,"How to plan, develop, and implement Lotus Notes in your organization",2,83.74,167.48
41551,1,4770,9780761513933,Lotus Notes R5,1,79.0,79.0
41551,2,4771,9781565291829,Que's guide to Lotus notes,2,81.37,162.74
41551,3,4772,9788323007067,Systemy online w bibliotekach,3,83.74,251.22
41552,1,4773,9781565297692,Easy Lotus Notes for Windows,2,79.0,158.0
41552,2,4774,9781849688307,Oracle Solaris 11: First Look,3,81.37,244.11
41552,3,4775,9781430260103,Oracle Exadata Survival Guide (Expert's Voice in Oracle),1,83.74,83.74
41553,1,4776,9783662108741,Web Dynamics,3,79.0,237.0
41553,2,4777,9783662097441,Relationale Datenbanksysteme,1,81.37,81.37
41553,3,4778,9783322938718,Relationales und objektrelationales SQL,2,83.74,167.48
41554,1,4779,9781489993502,Linking Government Data,1,79.0,79.0
41554,2,4780,9780071813020,Oracle Exalytics Revealed,2,81.37,162.74
41554,3,4781,9783540475552,Advances in Cryptology -- EUROCRYPT' 92,3,83.74,251.22
41555,1,4782,9783540482857,Advances in Cryptology -- EUROCRYPT '93,2,79.0,158.0
41555,2,4783,9780782118957,Lotus Notes 4 plain & simple,3,81.37,244.11
41555,3,4784,9780782117530,Lotus Notes plain & simple,1,83.74,83.74
41556,1,4785,9780782121841,Lotus Notes R5,3,79.0,237.0
41556,2,4786,9780816118632,Marketing strategies for the online industry,1,81.37,81.37
41556,3,4787,9780596000189,Oracle and Open Source,2,83.74,167.48
41557,1,4788,9781599943138,Sas 9.2 Intelligence Platform,1,79.0,79.0
41557,2,4789,9780071717632,Oracle CRM on demand deployment guide,2,81.37,162.74
41557,3,4790,9783540426134,Spatial information theory,3,83.74,251.22
41558,1,4791,9789282305331,Accessing European Parliament documentation,2,79.0,158.0
41558,2,4792,9783642280610,Bioinformatics For Personalized Medicine 10th Spanish Symposium Jbi 2010 Torremolinos Spain October 2729 2010 Revised Selected Papers,3,81.37,244.11
41558,3,4793,9780123744456,Building The Agile Enterprise With Soa Bpm And Mbm,1,83.74,83.74
41559,1,4794,9783642025556,Human Interface and the Management of Information. Designing Information Environments,3,79.0,237.0
41559,2,4795,9780071496629,PeopleSoft developer's guide for PeopleTools & PeopleCode,1,81.37,81.37
41559,3,4796,9780071787925,Peoplesoft Peopletools Data Management And Upgrade Handbook,2,83.74,167.48
41560,1,4797,9780849327131,GIS-based studies in the humanities and social sciences,1,79.0,79.0
41560,2,4798,9781590596449,Oracle Applications DBA Field Guide,2,81.37,162.74
41560,3,4799,9781430237075,PeopleSoft for the Oracle DBA,3,83.74,251.22
41561,1,4800,9783540707172,Advances In Data Mining Medical Applications Ecommerce Marketing And Theoretical Aspects 8th Industrial Conference Icdm 2008 Leipzig Germany July 1618 2008 Proceedings,2,79.0,158.0
41561,2,4801,9781573871235,National Online 2001,3,81.37,244.11
41561,3,4802,9783540686330,Information retrieval technology,1,83.74,83.74
41562,1,4803,9781591406563,Processing and managing complex data for decision support,3,79.0,237.0
41562,2,4804,9781849682671,Oracle 11g R1/R2 real application clusters essentials,1,81.37,81.37
41562,3,4805,9781430271970,Beginning Oracle SQL,2,83.74,167.48
41563,1,4806,9788448126834,Oracle 8i Guia De Aprendizaje,1,79.0,79.0
41563,2,4807,9783540352259,Advances in Web-age information management,2,81.37,162.74
41563,3,4808,9780849316081,Network design,3,83.74,251.22
41564,1,4809,9780818645440,"Proceedings, ISMII '84",2,79.0,158.0
41564,2,4810,9783319036885,Big Data Analytics,3,81.37,244.11
41564,3,4811,9781598292022,Data Management in Mobile Computing (Synthesis Lectures on Mobile and Pervasive Computing),1,83.74,83.74
41565,1,4812,9780819494481,Medical imaging 2013,3,79.0,237.0
41565,2,4813,9780973066289,Managing content in the cloud,1,81.37,81.37
41565,3,4814,9783540458531,Computer Security ESORICS 2002 00,2,83.74,167.48
41566,1,4815,9783701100019,Datennetze für die historischen Wissenschaften?,1,79.0,79.0
41566,2,4816,9780973066265,ECM solutions,2,81.37,162.74
41566,3,4817,9783642006845,Journal on Data Semantics XII,3,83.74,251.22
41567,1,4818,9780321444479,Using local copy services,2,79.0,158.0
41567,2,4819,9783642142451,Webage Information Management 11th International Conference Waim 2010 Jiuzhaigou China Proceedings,3,81.37,244.11
41567,3,4820,9781461449171,Spatiotemporal Networks Modeling And Algorithms,1,83.74,83.74
41568,1,4821,9783540410232,Research and advanced technology for digital libraries,3,79.0,237.0
41568,2,4822,9783540663256,"Cooperative information agents III : Third International Workshop, CIA'99, Uppsala, Sweden, July 31-August 2, 1999 : proceedings",1,81.37,81.37
41568,3,4823,9780748408450,Life and Motion of Socio-Economic Units Vol. 8,2,83.74,167.48
41569,1,4824,9783642181306,Intelligent Computing and Information Science,1,79.0,79.0
41569,2,4825,9783642259531,The Semantic Web: ESWC 2011 Workshops,2,81.37,162.74
41569,3,4826,9780782143676,OCA,3,83.74,251.22
41570,1,4827,9783540231707,Cooperative information agents VIII,2,79.0,158.0
41570,2,4828,9783642170799,Artificial intelligence and cognitive science,3,81.37,244.11
41570,3,4829,9783319120249,Semantic Web Evaluation Challenge,1,83.74,83.74
41571,1,4830,9781604422078,The lawyers' guide to Concordance,3,79.0,237.0
41571,2,4831,9781929629060,Programming workflow applications with Domino,1,81.37,81.37
41571,3,4832,9783642259760,"Knowledge Science, Engineering and Management",2,83.74,167.48
41572,1,4833,9780134190488,Project Management Analytics,1,79.0,79.0
41572,2,4834,9789401037426,Advanced relational programming,2,81.37,162.74
41572,3,4835,9780792383574,Document computing,3,83.74,251.22
41573,1,4836,9780133105087,Sams Teach Yourself Core Data For Mac And Ios In 24 Hours,2,79.0,158.0
41573,2,4837,9783319624150,Machine Learning and Data Mining in Pattern Recognition,3,81.37,244.11
41573,3,4838,9783540310181,Federation over the web,1,83.74,83.74
41574,1,4839,9781482263497,Networking for big data,3,79.0,237.0
41574,2,4840,9783642328732,Secure Data Management,1,81.37,81.37
41574,3,4841,9781461426448,Terminological Ontologies,2,83.74,167.48
41575,1,4842,9783642267178,Schema Matching And Mapping,1,79.0,79.0
41575,2,4843,9781861008169,ASP.NET website programming,2,81.37,162.74
41575,3,4844,9780409950083,Health data and information management,3,83.74,251.22
41576,1,4845,9780429277573,Document Processing Using Machine Learning,2,79.0,158.0
41576,2,4846,9781931777025,Data Warehousing and Web Engineering,3,81.37,244.11
41576,3,4847,9780070645622,"Lotus Notes and Domino 4.5 architecture, administration, and security",1,83.74,83.74
41577,1,4848,9783642235375,"Text, Speech and Dialogue",3,79.0,237.0
41577,2,4849,9783642413353,The Semantic Web - ISWC 2013,1,81.37,81.37
41577,3,4850,9783319120928,"Adaptive Multimedia Retrieval : Semantics, Context, and Adaptation",2,83.74,167.48
41578,1,4851,9783642271694,"Adaptive Multimedia Retrieval. Context, Exploration, and Fusion",1,79.0,79.0
41578,2,4852,9783642209468,Advanced Topics in Information Retrieval,2,81.37,162.74
41578,3,4853,9780973066258,Enterprise content management,3,83.74,251.22
41579,1,4854,9783642336454,Energy Efficient Data Centers,2,79.0,158.0
41579,2,4855,9781566043427,The Windows NT Web server book,3,81.37,244.11
41579,3,4856,9781849686860,Oracle Fusion Applications Administration Essentials,1,83.74,83.74
41580,1,4857,9780782140651,OCP,3,79.0,237.0
41580,2,4858,9783642410567,Multidisciplinary Information Retrieval,1,81.37,81.37
41580,3,4859,9781782169512,Puppet 3 Cookbook,2,83.74,167.48
41581,1,4860,9781430234920,Pro Spatial with SQL Server 2012,1,79.0,79.0
41581,2,4861,9783540448181,Digital Earth Moving,2,81.37,162.74
41581,3,4862,9780769503684,COMPSAC '99,3,83.74,251.22
41582,1,4863,9780911801453,Simulation in emergency management and technology,2,79.0,158.0
41582,2,4864,9780764548178,Oracle8i DBA,3,81.37,244.11
41582,3,4865,9780789727961,How to use Lotus Notes 6,1,83.74,83.74
41583,1,4866,9783540330240,Astronomical image and data analysis,3,79.0,237.0
41583,2,4867,9780471197331,Corporate information factory,1,81.37,81.37
41583,3,4868,9780471949398,The geography of business information,2,83.74,167.48
41584,1,4869,9780071745345,Oracle CRM on demand dashboards,1,79.0,79.0
41584,2,4870,9783642157509,Multilingual Information Access Evaluation,2,81.37,162.74
41584,3,4871,9783642157530,Multilingual Information Access Evaluation,3,83.74,251.22
41585,1,4872,9783642290862,Information And Business Intelligence International Conference Ibi 2011 Chongqing China December 2325 2011 Proceedings Part 2,2,79.0,158.0
41585,2,4873,9783642290831,"Information and Business Intelligence
            
                Communications in Computer and Information Science",3,81.37,244.11
41585,3,4874,9783642173158,Advanced Data Mining And Applications 6th International Conference Adma 2010 Chongqing China November 1921 2010 Proceedings,1,83.74,83.74
41586,1,4875,9783540897835,Advances In Web Semantics I Ontologies Web Services And Applied Semantic Web,3,79.0,237.0
41586,2,4876,9783642154706,Active Media Technology,1,81.37,81.37
41586,3,4877,9783540441489,Pattern detection and discovery,2,83.74,167.48
41587,1,4878,9783642217944,Human Interface and the Management of Information. Interacting with Information,1,79.0,79.0
41587,2,4879,9780819475152,Medical imaging 2009,2,81.37,162.74
41587,3,4880,9783642142734,Case-based reasoning research and development,3,83.74,251.22
41588,1,4881,9780309072564,Bioinformatics,2,79.0,158.0
41588,2,4882,9780072223859,Oracle9i new features,3,81.37,244.11
41588,3,4883,9780769513553,"Content-Based Access of Image and Video Libraries (Cbaivl 2001), 2001 IEEE Workshop on",1,83.74,83.74
41589,1,4884,9781931841375,Lotus Notes R6,3,79.0,237.0
41589,2,4885,9784779505850,Dejitaru ākaibu no shintenkai,1,81.37,81.37
41589,3,4886,9781573870597,"National Online Meeting proceedings, 1998",2,83.74,167.48
41590,1,4887,9781581132212,WIDM'99,1,79.0,79.0
41590,2,4888,9783540414544,Mobile data management,2,81.37,162.74
41590,3,4889,9781423917182,Instructor Edition : Lotus Notes 7,3,83.74,251.22
41591,1,4890,9780738435749,Introduction to IBM real-time compression applicances,2,79.0,158.0
41591,2,4891,9783540242086,Journal on Data Semantics II,3,81.37,244.11
41591,3,4892,9780853501350,Inventory of bibliographic data bases produced in the U.K.,1,83.74,83.74
41592,1,4893,9783540706632,Journal on Data Semantics VIII,3,79.0,237.0
41592,2,4894,9780964259904,Information Access Company online user's manual,1,81.37,81.37
41592,3,4895,9780139490330,Oracle Developer/2000 Forms,2,83.74,167.48
41593,1,4896,9781873477656,European company information,1,79.0,79.0
41593,2,4897,9783642576560,Datamining und Computational Finance,2,81.37,162.74
41593,3,4898,9783662051535,Fundamentals of Data Warehouses,3,83.74,251.22
41594,1,4899,9780766804852,Directory of Internet sources for health professionals,2,79.0,158.0
41594,2,4900,9780672327841,ZENworks 7 Linux Management Administrator's Handbook,3,81.37,244.11
41594,3,4901,9780819454256,Optimizing Scientific Return for Astronomy Through Information Technologies,1,83.74,83.74
41595,1,4902,9780132531139,Electronic filing using dBase III Plus,3,79.0,237.0
41595,2,4903,9784062579049,デジタル・アーカイブの最前線,1,81.37,81.37
41595,3,4904,9781568849294,Access for Windows 95 for dummies,2,83.74,167.48
41596,1,4905,9781605666884,Computational advancements in end-user technologies,1,79.0,79.0
41596,2,4906,9783540705666,Data and Applications Security XXII,2,81.37,162.74
41596,3,4907,9783642310393,Data Integration In The Life Sciences 8th International Conference Dils 2012 College Park Md Usa June 2829 2012 Proceedings,3,83.74,251.22
41597,1,4908,9783642167720,Proceedings 9th Mexican International Conference On Artificial Intelligence Micai 2010 Pachuca Mexico November 8 13 2010 Grigori Sidorov Ed,2,79.0,158.0
41597,2,4909,9781430233930,Expert Oracle exadata,3,81.37,244.11
41597,3,4910,9783540289630,Computer Security - ESORICS 2005,1,83.74,83.74
41598,1,4911,9783540897217,"Recent Advances in Reinforcement Learning
            
                Lecture Notes in Artificial Intelligence",3,79.0,237.0
41598,2,4912,9780387789088,The Burrowswheeler Transform Data Compression Suffix Arrays And Pattern Matching,1,81.37,81.37
41598,3,4913,9783540749820,"Journal on Data Semantics IX
            
                Lecture Notes in Computer Science",2,83.74,167.48
41599,1,4914,9783642273018,Digital Libraries And Archives 7th Italian Research Conference Revised Selected Papers,1,79.0,79.0
41599,2,4915,9783642305665,Networked Digital Technologies Part Ii 4th International Conference Ndt 2012 Dubai Uae April 2426 2012 Proceedings Part Ii,2,81.37,162.74
41599,3,4916,9780760070895,New perspectives on Microsoft Access 2000,3,83.74,251.22
41600,1,4917,9781581137255,Proceedings of the Fifh International Workshop on Web Information and Data Management,2,79.0,158.0
41600,2,4918,9780789708168,Special Edition Using the Win32 Api With Visual Basic 4 (Special Edition Using Series),3,81.37,244.11
41600,3,4919,9780769506951,"Proceedings, IEEE Workshop on Content-Based Access of Image and Video Libraries, Hilton Head Island, South Carolina, June 12, 2000",1,83.74,83.74
41601,1,4920,9780897912327,Proceedings of the Tenth Annual International Acmsigir Conference on Research and Development in Information Retrieval/606870,3,79.0,237.0
41601,2,4921,9788272260957,Anti-spam legislation between privacy and commercial interest,1,81.37,81.37
41601,3,4922,9781573870849,"National Online Meeting proceedings, 1999",2,83.74,167.48
41602,1,4923,9783540592822,Digital libraries,1,79.0,79.0
41602,2,4924,9781573870047,"16th National Online Meeting proceedings, 1995, New York, May 2-4, 1995",2,81.37,162.74
41602,3,4925,9783642233180,Advances in Information Retrieval Theory,3,83.74,251.22
41603,1,4926,9783642058233,Information sharing on the semantic Web,2,79.0,158.0
41603,2,4927,9783642352362,Active Media Technology,3,81.37,244.11
41603,3,4928,9783642358340,Digital Libraries and Archives,1,83.74,83.74
41604,1,4929,9783319150789,"Thinking Ahead - Essays on Big Data, Digital Revolution, and Participatory Market Society",3,79.0,237.0
41604,2,4930,9780672325021,Lotus Notes and Domino 6 development,1,81.37,81.37
41604,3,4931,9780387392264,Project e-society,2,83.74,167.48
41605,1,4932,9780071372824,Oracle 24x7 Tips and Techniques,1,79.0,79.0
41605,2,4933,9780470682708,SilverStripe,2,81.37,162.74
41605,3,4934,9781315392608,Experiment and Evaluation in Information Retrieval Models,3,83.74,251.22
41606,1,4935,9780367234706,Organisation of Tomorrow,2,79.0,158.0
41606,2,4936,9780131987555,dBASE IV SQL User's Guide,3,81.37,244.11
41606,3,4937,9780387345550,Text mining,1,83.74,83.74
41607,1,4938,9783540331810,Knowledge discovery from XML documents,3,79.0,237.0
41607,2,4939,9781449326333,PostgreSQL,1,81.37,81.37
