purchase_order_id,line_no,product_id,product_barcode,product_name,quantity,purchase_price,line_amount
20448,1,4590,9783319062440,Big Data,18,47.4,853.2
20448,2,4591,9781563081576,Online retrieval,22,48.98,1077.56
20448,3,4592,9780071779722,Oracle Ebusiness Suite Financials Handbook,26,50.56,1314.56
20448,4,4593,9781138190726,Visual Analytics for Management,30,45.82,1374.6
20448,5,4594,9783642344473,Contemporary Research on E-business Technology and Strategy,34,47.4,1611.6
20448,6,4595,9781491947937,"Field Guide to Hadoop: An Introduction to Hadoop, Its Ecosystem, and Aligned Technologies",14,48.98,685.72
20448,7,4596,9781449319335,Programming Hive,18,50.56,910.08
20448,8,4597,9780133498585,Modern Analytics Methodologies,22,45.82,1008.04
20448,9,4598,9781591400684,Integrative document & content management,26,47.4,1232.4
20448,10,4599,9783642273926,Resource Discovery,30,48.98,1469.4
20449,1,4600,9783642406515,Service-Oriented and Cloud Computing,19,47.4,900.6
20449,2,4601,9783642135774,Advances in computer science and information technology,23,48.98,1126.54
20449,3,4602,9781599047799,User centered design for medical visualization,27,50.56,1365.12
20449,4,4603,9781461460671,Business Process Reengineering,31,45.82,1420.42
20449,5,4604,9780521268653,Research and development in information retrieval,35,47.4,1659.0
20449,6,4605,9783642154638,Research and Advanced Technology for Digital Libraries,15,48.98,734.7
20449,7,4606,9783642155727,Empirical Methods In Natural Language Generation Dataoriented Methods And Empirical Evaluation,19,50.56,960.64
20449,8,4607,9783540664901,Principles of data mining and knowledge discovery,23,45.82,1053.86
20449,9,4608,9783319034362,Metadata and Semantics Research,27,47.4,1279.8
20449,10,4609,9780974358420,Web Analytics Demystified,31,48.98,1518.38
20450,1,4610,9780201741476,Microsoft Office XP for Windows,20,47.4,948.0
20450,2,4611,9781789809411,Geospatial Data Science Quick Start Guide,24,48.98,1175.52
20450,3,4612,9780897745932,Using science and technology information sources,28,50.56,1415.68
20450,4,4613,9783642037290,Data warehousing and knowledge discovery,32,45.82,1466.24
20450,5,4614,9780133038460,Db2 Sql Tuning Tips For Zos Developers,36,47.4,1706.4
20450,6,4615,9780782110173,Mastering Paradox 4 for DOS,16,48.98,783.68
20450,7,4616,9783642132322,Artifical Intelligence and Soft Computing,20,50.56,1011.2
20450,8,4617,9783642039638,E-Commerce and Web Technologies,24,45.82,1099.68
20450,9,4618,9783540287988,Secure Data Management (vol. # 3674),28,47.4,1327.2
20450,10,4619,9783642152856,Artificial intelligence in theory and practice III,32,48.98,1567.36
20451,1,4620,9783540458913,Autonomic networking,16,47.4,758.4
20451,2,4621,9783540786450,Advances in information retrieval,20,48.98,979.6
20451,3,4622,9780471608387,Business online,24,50.56,1213.44
20451,4,4623,9780071833127,Running Applications on Oracle Exadata: Tuning Tips & Techniques,28,45.82,1282.96
20451,5,4624,9781598297416,Data Integration - The Relational Logic Approach,32,47.4,1516.8
20451,6,4625,9781893347021,Wrestling Legacy Data to the Web & Beyond,12,48.98,587.76
20451,7,4626,9780763741372,Building an intelligent Web,16,50.56,808.96
20451,8,4627,9783540895329,Digital libraries,20,45.82,916.4
20451,9,4628,9781489984579,Trust Management for Service-Oriented Environments,24,47.4,1137.6
20451,10,4629,9781447174929,Principles of Data Mining,28,48.98,1371.44
20452,1,4630,9780199658558,Building Bioinformatics Solutions,17,47.4,805.8
20452,2,4631,9781565926912,Building Oracle XML applications,21,48.98,1028.58
20452,3,4632,9780470127186,Oracle Data Warehousing and Business Intelligence Solutions,25,50.56,1264.0
20452,4,4633,9781557980557,Search PsycINFO,29,45.82,1328.78
20452,5,4634,9781405179751,Principles of gene manipulation and genomics,33,47.4,1564.2
20452,6,4635,9782130493570,Le droit à l'épreuve du numérique,13,48.98,636.74
20452,7,4636,9781590472163,SAS/ACCESS 9.1 Interface To CA-Datacom/DB,17,50.56,859.52
20452,8,4637,9780471588108,Embedded SQL for DB2,21,45.82,962.22
20452,9,4638,9781856046039,Business Information Sources,25,47.4,1185.0
20452,10,4639,9781581134445,Proceedings of the Third International Workshop on Web Information and Data Management (WIDM),29,48.98,1420.42
20453,1,4640,9781550930238,The Lawyer's guide to the online galaxy,18,47.4,853.2
20453,2,4641,9789280716368,Spatial data sets for environmental assessment,22,48.98,1077.56
20453,3,4642,9781424406821,2006 1st International Conference on Digital Information Management,26,50.56,1314.56
20453,4,4643,9788272182488,Norsk forskning på den internajonale arena,30,45.82,1374.6
20453,5,4644,9780738436340,Set up security and integration with the DataPower XI50z for zEnterprise,34,47.4,1611.6
20453,6,4645,9788971055250,Tijit'ŏl sidae ŭi minjok munhwa yusan kwa minjok t'onghap,14,48.98,685.72
20453,7,4646,9780782117653,Microsoft Access 95 developer's handbook,18,50.56,910.08
20453,8,4647,9780672310805,Teach yourself Lotus Notes 4.5 in 14 days,22,45.82,1008.04
20453,9,4648,9781782165040,"Pentaho Data Integration Beginner's Guide, Second Edition",26,47.4,1232.4
20453,10,4649,9780078822056,Lotus Notes,30,48.98,1469.4
20454,1,4650,9789213213872,Clasificaciones estadísticas internacionales incorporadas en el Banco de Datos del Comercio Exterior de América Latina y el Caribe de la CEPAL,19,47.4,900.6
20454,2,4651,9783540445555,Object-Oriented Technology,23,48.98,1126.54
20454,3,4652,9781562433512,Lotus Notes 4.5,27,50.56,1365.12
20454,4,4653,9783642633836,The SGML Implementation Guide,31,45.82,1420.42
20454,5,4654,9789213214725,Clasificaciones estadísticas internacionales incorporadas en el Banco de Datos del Comercio Exterior de América Latina y el Caribe de la CEPAL,35,47.4,1659.0
20454,6,4655,9780789715364,10 minute guide to Lotus Notes 4.6,15,48.98,734.7
20454,7,4656,9780871960634,Sourcebook of global statistics,19,50.56,960.64
20454,8,4657,9780782123425,Mastering Lotus Notes 4.6,23,45.82,1053.86
20454,9,4658,9781567615821,10 minute guide to Lotus Notes 4,27,47.4,1279.8
20454,10,4659,9780789709455,10 minute guide to Lotus Notes 4.5,31,48.98,1518.38
20455,1,4660,9780789709462,Easy Lotus Notes 4.5,20,47.4,948.0
20455,2,4661,9781683922179,Data Cleaning,24,48.98,1175.52
20455,3,4662,9780789721068,Easy Lotus Notes R5,28,50.56,1415.68
20455,4,4663,9780782121858,Mastering Lotus Notes R5,32,45.82,1466.24
20455,5,4664,9780071602365,Transforming infoglut!,36,47.4,1706.4
20455,6,4665,9780769531519,"International Symposium on Information Processing, ISIP 2008",16,48.98,783.68
20455,7,4666,9780470484302,Professional Oracle Weblogic Server,20,50.56,1011.2
20455,8,4667,9781590479339,SAS/ACCESS 9.2 interface to CA-DATACOM/DB,24,45.82,1099.68
20455,9,4668,9783540438991,Image and video retrieval,28,47.4,1327.2
20455,10,4669,9781430235125,Expert Oracle application express,32,48.98,1567.36
20456,1,4670,9784906671748,Kinmirai no hō moderu to hōjōhō,16,47.4,758.4
20456,2,4671,9783540311980,SOFSEM 2006: Theory and Practice of Computer Science,20,48.98,979.6
20456,3,4672,9780071745383,Oracle Crm On Demand Combined Analyses,24,50.56,1213.44
20456,4,4673,9780262560979,Advances In Knowledge Discovery And Data Mining,28,45.82,1282.96
20456,5,4674,9781846287657,Principles of Data Mining (Undergraduate Topics in Computer Science),32,47.4,1516.8
20456,6,4675,9781849682169,Oracle Enterprise Manager Grid Control 11g R1,12,48.98,587.76
20456,7,4676,9780863421662,Directory of digital data sources in the UK,16,50.56,808.96
20456,8,4677,9780824781651,The Retrieval of information in the humanities and the social sciences,20,45.82,916.4
20456,9,4678,9780675208444,"Applications Exercises Using Vp-Planner, dBASE Iii-III Plus and Wordstar With Vp Planner, dBASE Iii-III Plus and Wordstar Student Software Disks",24,47.4,1137.6
20456,10,4679,9780877151050,Key papers on the use of computer-based bibliographic services,28,48.98,1371.44
20457,1,4680,9780897914086,"Proceedings of the 13th International Conference on Research and Development in Information Retrieval, Brussels, Belgium, 5-7 September 1990",17,47.4,805.8
20457,2,4681,9780596005870,Oracle PL/SQL for DBAs,21,48.98,1028.58
20457,3,4682,9781849697316,Instant Edmodo How-To,25,50.56,1264.0
20457,4,4683,9781782170457,Citrix XenApp Performance Essentials,29,45.82,1328.78
20457,5,4684,9789799398079,"Information integration and web-based applications & services, 2000",33,47.4,1564.2
20457,6,4685,9780130157430,Oracle PL/SQL interactive workbook,13,48.98,636.74
20457,7,4686,9781558280991,"The power of-- R,Base",17,50.56,859.52
20457,8,4687,9781590599174,Troubleshooting Oracle Performance,21,45.82,962.22
20457,9,4688,9780071741378,Designing an IAM framework with Oracle Identity and access management suite,25,47.4,1185.0
20457,10,4689,9780262720144,Handbook of Theoretical Computer Science,29,48.98,1420.42
20458,1,4690,9780130621542,JumpStart Technology,18,47.4,853.2
20458,2,4691,9780877151029,Survey of commercially available computerreadable bibliographic data bases,22,48.98,1077.56
20458,3,4692,9783319129792,Multidisciplinary Information Retrieval,26,50.56,1314.56
20458,4,4693,9783319128436,Information Retrieval Technology,30,45.82,1374.6
20458,5,4694,9783642399312,New Frontiers In Artificial Intelligence,34,47.4,1611.6
20458,6,4695,9783642322808,Webage Information Management 13th International Conference Waim 2012 Harbin China August 1820 2012 Proceedings,14,48.98,685.72
20458,7,4696,9781461468554,Webscale Data Management For The Cloud,18,50.56,910.08
20458,8,4697,9783642009570,Advances In Information Retrieval 31th Ie 31st European Conference On Ir Research Ecir 2009 Toulouse France April 69 2009 Proceedings,22,45.82,1008.04
20458,9,4698,9783642342226,Provenance and Annotation of Data and Processes,26,47.4,1232.4
20458,10,4699,9781489985231,Handbook of Multimedia for Digital Entertainment and Arts [e-book],30,48.98,1469.4
20459,1,4700,9783319111674,Internet of Vehicles -- Technologies and Services,19,47.4,900.6
20459,2,4701,9783540458166,Conceptual Modeling ER 2002 00,23,48.98,1126.54
20459,3,4702,9783540007364,Efficiency and effectiveness of XML tools and techniques and data integration over the Web,27,50.56,1365.12
20459,4,4703,9781555701864,Teaching electronic information literacy,31,45.82,1420.42
20459,5,4704,9780201433159,Managing knowledge,35,47.4,1659.0
20459,6,4705,9780387249919,EndNote 1 - 2 - 3  Easy!,15,48.98,734.7
20459,7,4706,9780596006211,Oracle application server 10g essentials,19,50.56,960.64
20459,8,4707,9780738497372,A deep blue view of DB2 performance,23,45.82,1053.86
20459,9,4708,9780130830333,Information modeling,27,47.4,1279.8
20459,10,4709,9781441941732,Data mining and knowledge discovery approaches based on rule induction techniques,31,48.98,1518.38
20460,1,4710,9780134964157,X/Open CAE specification,20,47.4,948.0
20460,2,4711,9781774634844,Big Data with Hadoop Mapreduce,24,48.98,1175.52
20460,3,4712,9783540333623,Intelligence and Security Informatics,28,50.56,1415.68
20460,4,4713,9780071634229,Oracle Enterprise manager 10g grid control handbook,32,45.82,1466.24
20460,5,4714,9780071833189,Master Competitive Analytics with Oracle Endeca Information Discovery,36,47.4,1706.4
20460,6,4715,9783642043284,Semantic Web Information Management,16,48.98,783.68
20460,7,4716,9783540859017,Focused Access to XML Documents,20,50.56,1011.2
20460,8,4717,9783642180088,Algorithms And Models For The Web Graph 7th International Workshop Waw 2010 Stanford Ca Usa December 16 2010 Proceedings,24,45.82,1099.68
20460,9,4718,9780160604928,Public access to the National Practitioner Data Bank,28,47.4,1327.2
20460,10,4719,9781461463108,Managing and Mining Sensor Data,32,48.98,1567.36
20461,1,4720,9783642180491,Knowledge Representation for Health-Care,16,47.4,758.4
20461,2,4721,9780911625646,DB2 for the COBOL programmer,20,48.98,979.6
20461,3,4722,9780195118315,Handbook of data mining and knowledge discovery,24,50.56,1213.44
20461,4,4723,9781568847030,Foundations of World Wide Web programming with HTML & CGI,28,45.82,1282.96
20461,5,4724,9783319108933,eScience on Distributed Computing Infrastructure,32,47.4,1516.8
20461,6,4725,9783319098722,Euro-Par 2014 : Parallel Processing,12,48.98,587.76
20461,7,4726,9783642178290,Advances in Multimedia Modeling,16,50.56,808.96
20461,8,4727,9781590594902,Beginning MapServer,20,45.82,916.4
20461,9,4728,9781846282935,R-trees,24,47.4,1137.6
20461,10,4729,9783642151040,Data warehousing and knowledge discovery,28,48.98,1371.44
20462,1,4730,9783540229834,Secure data management,17,47.4,805.8
20462,2,4731,9781597493055,Virtualization for security,21,48.98,1028.58
20462,3,4732,9783319416038,Linked Open Data -- Creating Knowledge Out of Interlinked Data,25,50.56,1264.0
20462,4,4733,9783642155154,E-Health,29,45.82,1328.78
20462,5,4734,9780387498638,Digital enterprise technology,33,47.4,1564.2
20462,6,4735,9783540625919,Cooperative information agents,13,48.98,636.74
20462,7,4736,9780511836503,Data refinement,17,50.56,859.52
20462,8,4737,9781420018837,Document and image compression,21,45.82,962.22
20462,9,4738,9783642155093,"Enterprise Architecture, Integration and Interoperability",25,47.4,1185.0
20462,10,4739,9783642130618,Advances in intelligent data analysis IX,29,48.98,1420.42
20463,1,4740,9783319085906,Data Integration in the Life Sciences,18,47.4,853.2
20463,2,4741,9781441942524,Knowledge and data management in GRIDs,22,48.98,1077.56
20463,3,4742,9780130258557,Resource Management (Sun Bluprints),26,50.56,1314.56
20463,4,4743,9780072119756,Oracle Certified Professional Application Developer Exam Guide (Oracle Press),30,45.82,1374.6
20463,5,4744,9783642326868,"Internet of Things, Smart Spaces, and Next Generation Networking",34,47.4,1611.6
20463,6,4745,9780135130414,Go! with,14,48.98,685.72
20463,7,4746,9783642369728,Advances in Information Retrieval,18,50.56,910.08
20463,8,4747,9781430220862,Pro .NET Oracle Programming,22,45.82,1008.04
20463,9,4748,9780672321108,Programming with Oracle Developer,26,47.4,1232.4
20463,10,4749,9780816119066,Teaching technologies in libraries,30,48.98,1469.4
20464,1,4750,9780672311420,Lotus Notes and Domino Server 4.6 Unleashed,19,47.4,900.6
20464,2,4751,9780972751308,Oracle9i RAC,23,48.98,1126.54
20464,3,4752,9780838908426,MARC21 for everyone,27,50.56,1365.12
20464,4,4753,9781461416135,Service Level Agreements for Cloud Computing,31,45.82,1420.42
20464,5,4754,9780080492049,Oracle Real Application Clusters,35,47.4,1659.0
20464,6,4755,9781461465973,Finding Source Code on the Web for Remix and Reuse,15,48.98,734.7
20464,7,4756,9781489987211,Energy Efficient Thermal Management of Data Centers,19,50.56,960.64
20464,8,4757,9783642030994,Journal On Data Semantics Xiii,23,45.82,1053.86
20464,9,4758,9783642184505,Adaptive Multimedia Retrieval. Understanding Media and Adapting to the User,27,47.4,1279.8
20464,10,4759,9783319138190,Big Data Analytics,31,48.98,1518.38
20465,1,4760,9783642407246,Computer Performance Engineering,20,47.4,948.0
20465,2,4761,9783540140405,"Rough sets, fuzzy sets, data mining, and granular computing",24,48.98,1175.52
20465,3,4762,9783642419232,Conceptual Modeling 32nd International Conference,28,50.56,1415.68
20465,4,4763,9780471246381,Web developer.com guide to search engines,32,45.82,1466.24
20465,5,4764,9781581138818,SIGIR 2004,36,47.4,1706.4
20465,6,4765,9783540328094,Knowledge discovery in life science literature,16,48.98,783.68
20465,7,4766,9783540312123,Data management in grids,20,50.56,1011.2
20465,8,4767,9780442009083,dBASE IV for VMS and UNIX,24,45.82,1099.68
20465,9,4768,9781461417675,Linking Government Data,28,47.4,1327.2
20465,10,4769,9780471125709,"How to plan, develop, and implement Lotus Notes in your organization",32,48.98,1567.36
20466,1,4770,9780761513933,Lotus Notes R5,16,47.4,758.4
20466,2,4771,9781565291829,Que's guide to Lotus notes,20,48.98,979.6
20466,3,4772,9788323007067,Systemy online w bibliotekach,24,50.56,1213.44
20466,4,4773,9781565297692,Easy Lotus Notes for Windows,28,45.82,1282.96
20466,5,4774,9781849688307,Oracle Solaris 11: First Look,32,47.4,1516.8
20466,6,4775,9781430260103,Oracle Exadata Survival Guide (Expert's Voice in Oracle),12,48.98,587.76
20466,7,4776,9783662108741,Web Dynamics,16,50.56,808.96
20466,8,4777,9783662097441,Relationale Datenbanksysteme,20,45.82,916.4
20466,9,4778,9783322938718,Relationales und objektrelationales SQL,24,47.4,1137.6
20466,10,4779,9781489993502,Linking Government Data,28,48.98,1371.44
20467,1,4780,9780071813020,Oracle Exalytics Revealed,17,47.4,805.8
20467,2,4781,9783540475552,Advances in Cryptology -- EUROCRYPT' 92,21,48.98,1028.58
20467,3,4782,9783540482857,Advances in Cryptology -- EUROCRYPT '93,25,50.56,1264.0
