stock_in_id,line_no,product_id,product_barcode,product_name,quantity,unit_cost,line_amount
30350,4,4483,9783319131863,Trends and Applications in Knowledge Discovery and Data Mining : PAKDD 2014 International Workshops,34,48.98,1665.32
30350,5,4484,9783540232025,Web services,14,50.56,707.84
30350,6,4485,9780321927750,Virtualizing SQL Server with VMware,19,47.4,900.6
30350,7,4486,9781849514378,Alfresco 3 records management,24,48.98,1175.52
30350,8,4487,9783642149597,Temporal information processing technology and its applications,29,50.56,1466.24
30350,9,4488,9781565920101,DNS and BIND in a nutshell,34,47.4,1611.6
30350,10,4489,9781555581862,Rdb,14,48.98,685.72
30351,1,4500,9783540926733,Handbook on ontologies,21,48.98,1028.58
30351,2,4501,9781447125655,Fundamentals of predictive text mining,26,50.56,1314.56
30351,3,4502,9783540336402,Long-term preservation of digital documents,31,47.4,1469.4
30351,4,4503,9781933097107,Windows Admin Scripting Little Black Book (Little Black Books (Paraglyph Press)),36,48.98,1763.28
30351,5,4504,9783540213826,Advances in information retrieval,16,50.56,808.96
30351,6,4505,9780818675607,Fourth International Conference on Image Management and Communication (IMAC 95),21,47.4,995.4
30351,7,4506,9783642346798,Data and Knowledge Engineering,26,48.98,1273.48
30351,8,4507,9780750646246,PC interfacing and data acquisition,31,50.56,1567.36
30351,9,4508,9780672321580,Oracle DBA on Unix and Linux,36,47.4,1706.4
30351,10,4509,9781880124697,Holdings statements for bibliographic items,16,48.98,783.68
30352,1,4510,9783540441731,Cooperative information agents VI,22,48.98,1077.56
30352,2,4511,9783540202936,Discovery science,27,50.56,1365.12
30352,3,4512,9780124114616,Business Intelligence Guidebook,32,47.4,1516.8
30352,4,4513,9780070460270,The Direct marketing handbook,37,48.98,1812.26
30352,5,4514,9783540797210,Rough sets and knowledge technology,17,50.56,859.52
30352,6,4515,9780596005276,Optimizing Oracle performance,22,47.4,1042.8
30352,7,4516,9780718704353,LUCIS guide to computer-based information services,27,48.98,1322.46
30352,8,4517,9780672321443,WMI Essentials for Automating Windows Management,32,50.56,1617.92
30352,9,4518,9784771901346,Bunken kensaku to seiri: Toshokan CD-ROM kara no kensaku to pasokon ni yoru seiriho,37,47.4,1753.8
30352,10,4519,9781555583231,Oracle SQL jumpstart with examples,17,48.98,832.66
30353,1,4520,9780738496184,IBM DB2 Document Manager With IBM Records Manager Solution Guide,19,48.98,930.62
30353,2,4521,9780738430003,Ims in the Parallel Sysplex,24,50.56,1213.44
30353,3,4522,9780738453453,Ims in the Parallel Sysplex Imsplex Implementation and Operations,29,47.4,1374.6
30353,4,4523,9780897917926,Sigir 96: Proceedings of the 19th Annual International Acm Sigir Conference on Research and Development in Information Retrieval,34,48.98,1665.32
30353,5,4524,9781118789506,Exam 70-414 Implementing an Advanced Server Infrastructure,14,50.56,707.84
30353,6,4525,9780078811869,Oracle workgroup server handbook,19,47.4,900.6
30353,7,4526,9782551149230,Droit d'auteur et banques d'information dans l'administration,24,48.98,1175.52
30353,8,4527,9780672308864,Oracle performance tuning and optimization,29,50.56,1466.24
30353,9,4528,9780596001155,Oracle Backup and Recovery Using RMAN,34,47.4,1611.6
30353,10,4529,9789811529894,Society 5.0,14,48.98,685.72
30354,1,4530,9780897914482,SIGIR '91,20,48.98,979.6
30354,2,4531,9781898150008,Emerging information technologies,25,50.56,1264.0
30354,3,4532,9781847199553,Pentaho 3.2 data integration,30,47.4,1422.0
30354,4,4533,9780712308069,How to find information,35,48.98,1714.3
30354,5,4534,9780738435053,IBM Scale Out Network Attached Storage,15,50.56,758.4
30354,6,4535,9781466639003,Information retrieval methods for multidisciplinary applications,20,47.4,948.0
30354,7,4536,9780672227943,Oracle 7.3 developer's guide,25,48.98,1224.5
30354,8,4537,9780897913225,Proceedings of the conference,30,50.56,1516.8
30354,9,4538,9780321464187,Information visualization,35,47.4,1659.0
30354,10,4539,9780596002107,Perl for Oracle DBAs,15,48.98,734.7
30355,1,4550,9780868041766,Information online 87,22,48.98,1077.56
30355,2,4551,9780662172055,Linking artists and audiences,27,50.56,1365.12
30355,3,4552,9783540205890,Progress in artificial intelligence,32,47.4,1516.8
30355,4,4553,9780596000660,Unix for Oracle DBAs,37,48.98,1812.26
30355,5,4554,9780080921211,Master Data Management,17,50.56,859.52
30355,6,4555,9780863801457,Three-dimensional chemical similarity searching,22,47.4,1042.8
30355,7,4556,9783662119570,Handbook on Ontologies,27,48.98,1322.46
30355,8,4557,9780387887548,Access To Mobile Services,32,50.56,1617.92
30355,9,4558,9783642132070,Artificial Intelligence And Soft Computing 10th International Conference Icaisc 2010 Zakopane Poland June 1317 2010,37,47.4,1753.8
30355,10,4559,9783642158773,Future Internet - FIS 2010,17,48.98,832.66
30356,1,4560,9780660157573,Natural sciences data dictionary of the Canadian Heritage Information Network,19,48.98,930.62
30356,2,4561,9780760053935,e-Course Microsoft Access 7,24,50.56,1213.44
30356,3,4562,9783540542681,An approach to knowledge base management,29,47.4,1374.6
30356,4,4563,9783642351440,User Centric Media,34,48.98,1665.32
30356,5,4564,9780818681189,"Proceedings, the Sixth IEEE International Symposium on High Performance Distributed Computing, Portland State University, Portland, Oregon, August 5-8, 1997",14,50.56,707.84
30356,6,4565,9783642367274,Selected Topics in Performance Evaluation and Benchmarking,19,47.4,900.6
30356,7,4566,9783642152993,Geographic information science,24,48.98,1175.52
30356,8,4567,9783540425373,Research and advanced technology for digital libraries,29,50.56,1466.24
30356,9,4568,9783642245732,Advances In Conceptual Modeling Recent Developments And New Directions Er 2011 Workshops Fpuml Morebi Ontocom Secogis Variabilityer Wism Brussels Belgium October 31 November 3 2011 Proceedings,34,47.4,1611.6
30356,10,4569,9781441984654,Service Composition for the Semantic Web,14,48.98,685.72
30357,1,4570,9781489999917,Change management for semantic web services,20,48.98,979.6
30357,2,4571,9781565926424,Unix Backup & Recovery,25,50.56,1264.0
30357,3,4572,9780198242512,Research in humanities computing 1,30,47.4,1422.0
30357,4,4573,9780718704346,Searching ERIC on-line using Dialog,35,48.98,1714.3
30357,5,4574,9780198028963,Precious heritage,15,50.56,758.4
30357,6,4575,9780738435169,"IBM Optim Performance Manager for DB2 for Linux, Unix, and Windows",20,47.4,948.0
30357,7,4576,9783631544471,Die Stecknadel Im Heuhaufen,25,48.98,1224.5
30357,8,4577,9780585369051,Data modeling with ERwin,30,50.56,1516.8
30357,9,4578,9780596150518,Oracle design,35,47.4,1659.0
30357,10,4579,9781482234077,Oracle Business Intelligence and Essbase Solutions Guide,15,48.98,734.7
30358,1,4580,9783540573401,Advances in Cryptology,21,48.98,1028.58
30358,2,4581,9783540770169,Emerging Technologies in Knowledge Discovery and Data Mining,26,50.56,1314.56
30358,3,4582,9780596520373,Oracle SQL*Loader,31,47.4,1469.4
30358,4,4583,9780782143690,OCP,36,48.98,1763.28
30358,5,4584,9780072262711,OCA Oracle Application Server 10g Administrator Exam Guide,16,50.56,808.96
30358,6,4585,9780071629324,Oracle WebCenter 11g handbook,21,47.4,995.4
30358,7,4586,9780078823237,Oracle backup & recovery handbook,26,48.98,1273.48
30358,8,4587,9783540219378,Methods and applications of artificial intelligence,31,50.56,1567.36
30358,9,4588,9781591585473,The Portable MLIS,36,47.4,1706.4
30358,10,4589,9780387306322,Ontology Learning and Population from Text,16,48.98,783.68
30359,1,4600,9783642406515,Service-Oriented and Cloud Computing,19,48.98,930.62
30359,2,4601,9783642135774,Advances in computer science and information technology,24,50.56,1213.44
30359,3,4602,9781599047799,User centered design for medical visualization,29,47.4,1374.6
30359,4,4603,9781461460671,Business Process Reengineering,34,48.98,1665.32
30359,5,4604,9780521268653,Research and development in information retrieval,14,50.56,707.84
30359,6,4605,9783642154638,Research and Advanced Technology for Digital Libraries,19,47.4,900.6
30359,7,4606,9783642155727,Empirical Methods In Natural Language Generation Dataoriented Methods And Empirical Evaluation,24,48.98,1175.52
30359,8,4607,9783540664901,Principles of data mining and knowledge discovery,29,50.56,1466.24
30359,9,4608,9783319034362,Metadata and Semantics Research,34,47.4,1611.6
30359,10,4609,9780974358420,Web Analytics Demystified,14,48.98,685.72
30360,1,4610,9780201741476,Microsoft Office XP for Windows,20,48.98,979.6
30360,2,4611,9781789809411,Geospatial Data Science Quick Start Guide,25,50.56,1264.0
30360,3,4612,9780897745932,Using science and technology information sources,30,47.4,1422.0
30360,4,4613,9783642037290,Data warehousing and knowledge discovery,35,48.98,1714.3
30360,5,4614,9780133038460,Db2 Sql Tuning Tips For Zos Developers,15,50.56,758.4
30360,6,4615,9780782110173,Mastering Paradox 4 for DOS,20,47.4,948.0
30360,7,4616,9783642132322,Artifical Intelligence and Soft Computing,25,48.98,1224.5
30360,8,4617,9783642039638,E-Commerce and Web Technologies,30,50.56,1516.8
30360,9,4618,9783540287988,Secure Data Management (vol. # 3674),35,47.4,1659.0
30360,10,4619,9783642152856,Artificial intelligence in theory and practice III,15,48.98,734.7
30361,1,4620,9783540458913,Autonomic networking,21,48.98,1028.58
30361,2,4621,9783540786450,Advances in information retrieval,26,50.56,1314.56
30361,3,4622,9780471608387,Business online,31,47.4,1469.4
30361,4,4623,9780071833127,Running Applications on Oracle Exadata: Tuning Tips & Techniques,36,48.98,1763.28
30361,5,4624,9781598297416,Data Integration - The Relational Logic Approach,16,50.56,808.96
30361,6,4625,9781893347021,Wrestling Legacy Data to the Web & Beyond,21,47.4,995.4
30361,7,4626,9780763741372,Building an intelligent Web,26,48.98,1273.48
30361,8,4627,9783540895329,Digital libraries,31,50.56,1567.36
30361,9,4628,9781489984579,Trust Management for Service-Oriented Environments,36,47.4,1706.4
30361,10,4629,9781447174929,Principles of Data Mining,16,48.98,783.68
30362,1,4630,9780199658558,Building Bioinformatics Solutions,22,48.98,1077.56
30362,2,4631,9781565926912,Building Oracle XML applications,27,50.56,1365.12
30362,3,4632,9780470127186,Oracle Data Warehousing and Business Intelligence Solutions,32,47.4,1516.8
30362,4,4633,9781557980557,Search PsycINFO,37,48.98,1812.26
30362,5,4634,9781405179751,Principles of gene manipulation and genomics,17,50.56,859.52
30362,6,4635,9782130493570,Le droit à l'épreuve du numérique,22,47.4,1042.8
30362,7,4636,9781590472163,SAS/ACCESS 9.1 Interface To CA-Datacom/DB,27,48.98,1322.46
30362,8,4637,9780471588108,Embedded SQL for DB2,32,50.56,1617.92
30362,9,4638,9781856046039,Business Information Sources,37,47.4,1753.8
30362,10,4639,9781581134445,Proceedings of the Third International Workshop on Web Information and Data Management (WIDM),17,48.98,832.66
30363,1,4650,9789213213872,Clasificaciones estadísticas internacionales incorporadas en el Banco de Datos del Comercio Exterior de América Latina y el Caribe de la CEPAL,20,48.98,979.6
30363,2,4651,9783540445555,Object-Oriented Technology,25,50.56,1264.0
30363,3,4652,9781562433512,Lotus Notes 4.5,30,47.4,1422.0
30363,4,4653,9783642633836,The SGML Implementation Guide,35,48.98,1714.3
30363,5,4654,9789213214725,Clasificaciones estadísticas internacionales incorporadas en el Banco de Datos del Comercio Exterior de América Latina y el Caribe de la CEPAL,15,50.56,758.4
30363,6,4655,9780789715364,10 minute guide to Lotus Notes 4.6,20,47.4,948.0
30363,7,4656,9780871960634,Sourcebook of global statistics,25,48.98,1224.5
30363,8,4657,9780782123425,Mastering Lotus Notes 4.6,30,50.56,1516.8
30363,9,4658,9781567615821,10 minute guide to Lotus Notes 4,35,47.4,1659.0
30363,10,4659,9780789709455,10 minute guide to Lotus Notes 4.5,15,48.98,734.7
30364,1,4660,9780789709462,Easy Lotus Notes 4.5,21,48.98,1028.58
30364,2,4661,9781683922179,Data Cleaning,26,50.56,1314.56
30364,3,4662,9780789721068,Easy Lotus Notes R5,31,47.4,1469.4
30364,4,4663,9780782121858,Mastering Lotus Notes R5,36,48.98,1763.28
30364,5,4664,9780071602365,Transforming infoglut!,16,50.56,808.96
30364,6,4665,9780769531519,"International Symposium on Information Processing, ISIP 2008",21,47.4,995.4
30364,7,4666,9780470484302,Professional Oracle Weblogic Server,26,48.98,1273.48
30364,8,4667,9781590479339,SAS/ACCESS 9.2 interface to CA-DATACOM/DB,31,50.56,1567.36
30364,9,4668,9783540438991,Image and video retrieval,36,47.4,1706.4
30364,10,4669,9781430235125,Expert Oracle application express,16,48.98,783.68
30365,1,4670,9784906671748,Kinmirai no hō moderu to hōjōhō,22,48.98,1077.56
30365,2,4671,9783540311980,SOFSEM 2006: Theory and Practice of Computer Science,27,50.56,1365.12
30365,3,4672,9780071745383,Oracle Crm On Demand Combined Analyses,32,47.4,1516.8
30365,4,4673,9780262560979,Advances In Knowledge Discovery And Data Mining,37,48.98,1812.26
30365,5,4674,9781846287657,Principles of Data Mining (Undergraduate Topics in Computer Science),17,50.56,859.52
30365,6,4675,9781849682169,Oracle Enterprise Manager Grid Control 11g R1,22,47.4,1042.8
30365,7,4676,9780863421662,Directory of digital data sources in the UK,27,48.98,1322.46
30365,8,4677,9780824781651,The Retrieval of information in the humanities and the social sciences,32,50.56,1617.92
30365,9,4678,9780675208444,"Applications Exercises Using Vp-Planner, dBASE Iii-III Plus and Wordstar With Vp Planner, dBASE Iii-III Plus and Wordstar Student Software Disks",37,47.4,1753.8
30365,10,4679,9780877151050,Key papers on the use of computer-based bibliographic services,17,48.98,832.66
30366,1,4680,9780897914086,"Proceedings of the 13th International Conference on Research and Development in Information Retrieval, Brussels, Belgium, 5-7 September 1990",19,48.98,930.62
30366,2,4681,9780596005870,Oracle PL/SQL for DBAs,24,50.56,1213.44
30366,3,4682,9781849697316,Instant Edmodo How-To,29,47.4,1374.6
30366,4,4683,9781782170457,Citrix XenApp Performance Essentials,34,48.98,1665.32
30366,5,4684,9789799398079,"Information integration and web-based applications & services, 2000",14,50.56,707.84
30366,6,4685,9780130157430,Oracle PL/SQL interactive workbook,19,47.4,900.6
30366,7,4686,9781558280991,"The power of-- R,Base",24,48.98,1175.52
30366,8,4687,9781590599174,Troubleshooting Oracle Performance,29,50.56,1466.24
30366,9,4688,9780071741378,Designing an IAM framework with Oracle Identity and access management suite,34,47.4,1611.6
30366,10,4689,9780262720144,Handbook of Theoretical Computer Science,14,48.98,685.72
30367,1,4700,9783319111674,Internet of Vehicles -- Technologies and Services,21,48.98,1028.58
30367,2,4701,9783540458166,Conceptual Modeling ER 2002 00,26,50.56,1314.56
30367,3,4702,9783540007364,Efficiency and effectiveness of XML tools and techniques and data integration over the Web,31,47.4,1469.4
30367,4,4703,9781555701864,Teaching electronic information literacy,36,48.98,1763.28
30367,5,4704,9780201433159,Managing knowledge,16,50.56,808.96
30367,6,4705,9780387249919,EndNote 1 - 2 - 3 Easy!,21,47.4,995.4
30367,7,4706,9780596006211,Oracle application server 10g essentials,26,48.98,1273.48
30367,8,4707,9780738497372,A deep blue view of DB2 performance,31,50.56,1567.36
30367,9,4708,9780130830333,Information modeling,36,47.4,1706.4
30367,10,4709,9781441941732,Data mining and knowledge discovery approaches based on rule induction techniques,16,48.98,783.68
30368,1,4710,9780134964157,X/Open CAE specification,22,48.98,1077.56
30368,2,4711,9781774634844,Big Data with Hadoop Mapreduce,27,50.56,1365.12
30368,3,4712,9783540333623,Intelligence and Security Informatics,32,47.4,1516.8
30368,4,4713,9780071634229,Oracle Enterprise manager 10g grid control handbook,37,48.98,1812.26
30368,5,4714,9780071833189,Master Competitive Analytics with Oracle Endeca Information Discovery,17,50.56,859.52
30368,6,4715,9783642043284,Semantic Web Information Management,22,47.4,1042.8
30368,7,4716,9783540859017,Focused Access to XML Documents,27,48.98,1322.46
30368,8,4717,9783642180088,Algorithms And Models For The Web Graph 7th International Workshop Waw 2010 Stanford Ca Usa December 16 2010 Proceedings,32,50.56,1617.92
30368,9,4718,9780160604928,Public access to the National Practitioner Data Bank,37,47.4,1753.8
30368,10,4719,9781461463108,Managing and Mining Sensor Data,17,48.98,832.66
30369,1,4720,9783642180491,Knowledge Representation for Health-Care,19,48.98,930.62
30369,2,4721,9780911625646,DB2 for the COBOL programmer,24,50.56,1213.44
30369,3,4722,9780195118315,Handbook of data mining and knowledge discovery,29,47.4,1374.6
30369,4,4723,9781568847030,Foundations of World Wide Web programming with HTML & CGI,34,48.98,1665.32
