source_query_category,source_query,title,isbn,authors,publisher,publish_year,publish_date_raw,page_count,language,category_name,unit,suggested_unit_price,status,openlibrary_key
计算机,database systems,Overview Of The Pmbok Guide Short Cuts For Pmp Certification,9783642191213,Deasun O. Conchuir,Springer,2011,,,,计算机,本,79.0,onsale,/works/OL17384648W
计算机,database systems,Cooperative Information Agents Xii 12th International Workshop Cia 2008 Prague Czech Republic September 1012 2008 Proceedings,9783540858331,Matthias Klusch,Springer,2008,,320,eng,计算机,本,79.0,onsale,/works/OL17384101W
计算机,database systems,Data analysis and classification,9783642037399,Classification Group of SIS. Meeting,Springer,2010,,482,eng,计算机,本,79.0,onsale,/works/OL16588222W
计算机,database systems,Evaluation of a programme for teaching on-line information retrieval techniques,9780905984148,B. Houghton,British Library,1978,,91,eng,计算机,本,79.0,onsale,/works/OL15879175W
计算机,database systems,IBM Cognos 10 Report Studio,9780132656757,Roger Johnson,IBM Press,2012,,278,eng,计算机,本,79.0,onsale,/works/OL16117388W
计算机,database systems,Networked Digital Technologies 4th International Conference Ndt 2012 Dubai Uae April 2426 2012 Proceedings Part I,9783642305061,Rachid Benlamri,Springer,2012,,,,计算机,本,79.0,onsale,/works/OL17377453W
计算机,database systems,Modelling Autonomic Communications Environments Third Ieee International Workshop Mace 2008 Samos Island Greece September 2226 2008 Proceedings,9783540873549,Sven Van Der Meer,Springer,2008,,125,eng,计算机,本,79.0,onsale,/works/OL17386608W
计算机,database systems,"Balancing Agility and Formalism in Software Engineering: Second IFIP TC 2 Central and East European Conference on Software Engineering Techniques, ... Papers (Lecture Notes in Computer Science)",9783540852780,"Hutchison, David - undifferentiated",Springer,2008,,305,eng,计算机,本,79.0,onsale,/works/OL19080982W
计算机,database systems,Regole giuridiche ed evoluzione tecnologica,9788823804852,Cesare Vaccà,EGEA,1999,,921,"eng,ita",计算机,本,79.0,onsale,/works/OL22087418W
计算机,database systems,Intellectual property issues in the library network context,9780844406367,Network Advisory Committee. Meeting,"Network Development and MARC Standards Office, Library of Congress",1989,,98,eng,计算机,本,79.0,onsale,/works/OL3479433W
计算机,database systems,Science editing and information management,9780934485302,International AESE/CBE/EASE Joint Meeting,Geoscience Information Society,1999,,117,eng,计算机,本,79.0,onsale,/works/OL12788647W
计算机,database systems,Technological Convergence and Social Networks in Information Management Communications in Computer and Information Science,9783642160318,Phyllis Lepon Erdogan,Springer,2010,,,,计算机,本,79.0,onsale,/works/OL17524488W
计算机,database systems,Visioning and engineering the knowledge society,9783642047534,"World Summit on the Knowledge Society (2nd 2009 Chania, Crete, Greece)",Springer,2009,,606,eng,计算机,本,79.0,onsale,/works/OL16661781W
计算机,database systems,Distributed Networks,9781351823418,Qurban A. Memon,Taylor & Francis Group,2013,,412,eng,计算机,本,79.0,onsale,/works/OL21042528W
计算机,database systems,Mining sequential patterns from large data sets,9781441937070,Jiong Yang,Springer,2005,,162,eng,计算机,本,79.0,onsale,/works/OL19170994W
计算机,database systems,Networked Digital Technologies,9783642221866,Simon Fong,Springer,2011,,460,eng,计算机,本,79.0,onsale,/works/OL16942683W
计算机,database systems,Advanced techniques in knowledge discovery and data mining,9781852338671,Nikhil R. Pal; L. C. Jain,Springer-Verlag,2004,,254,eng,计算机,本,79.0,onsale,/works/OL18913845W
计算机,database systems,Intelligent offices,9780471547006,Setrag Khoshafian; A. Brad Baker; Razmik Abnous; Kevin Shepard; Kevin Shepherd,John Wiley & Sons Inc (Computers),1992,,448,eng,计算机,本,79.0,onsale,/works/OL15843481W
计算机,database systems,MCITP Self-Paced Training Kit (Exam 70-623),9780735624238,Anil Desai,Microsoft Press,2007,,651,eng,计算机,本,79.0,onsale,/works/OL2042094W
计算机,database systems,Advances in Knowledge Discovery and Data Mining,9783642208478,Joshua Zhexue Huang,Springer Berlin Heidelberg,2011,,,eng,计算机,本,79.0,onsale,/works/OL16942729W
计算机,database systems,Advanced Data Mining Techniques,9783540769163,David Louis Olson,Springer-Verlag Berlin Heidelberg,2008,,,eng,计算机,本,79.0,onsale,/works/OL16924437W
计算机,database systems,The Emergence of Digital Libraries -- Research and Practices,9783319128238,Kulthida Tuamsuk; Adam Jatowt; Edie Rasmussen,Springer,2014,,444,eng,计算机,本,79.0,onsale,/works/OL20677150W
计算机,database systems,Your Internet business : earning consumer trust : a guide to consumer protection for on-line merchants =,9780662641292,Canada. Office of Consumer Affairs.,Industry Canada = Industrie Canada,1999,,19,eng,计算机,本,79.0,onsale,/works/OL12326720W
计算机,database systems,18th International Conference of the North American Fuzzy Information Processing Society--NAFIPS,9780780352117,North American Fuzzy Information Processing Society. Conference; Rajesh N. Dave; Thomas A. Sudkamp,Institute of Electrical & Electronics Enginee,1999,,926,eng,计算机,本,79.0,onsale,/works/OL2777149W
计算机,database systems,Service-Oriented and Cloud Computing,9783642334276,Flavio Paoli,Imprint: Springer,2012,,,eng,计算机,本,79.0,onsale,/works/OL19901780W
计算机,database systems,Managing knowledge at the Canadian Forest Service,9780662290643,Albert J. Simard,"Science Branch, Canadian Forest Service, Natural Resources Canada",2000,,88,eng,计算机,本,79.0,onsale,/works/OL6185735W
计算机,database systems,Microsoft Access developer's guide to SQL server,9780672319440,Mary Chipman,Sams,2001,,840,eng,计算机,本,79.0,onsale,/works/OL8273379W
计算机,database systems,Text and context,9780387196046,Susan Jones,Springer-Verlag,1991,,298,eng,计算机,本,79.0,onsale,/works/OL4455200W
计算机,database systems,Service-oriented computing,9783540799672,"SOCASE 2008 (2008 Estoril, Portugal)",Springer,2008,,148,eng,计算机,本,79.0,onsale,/works/OL12022520W
计算机,database systems,Advances in Information Retrieval Theory,9783642044168,Leif Azzopardi,Springer Berlin Heidelberg,2009,,,eng,计算机,本,79.0,onsale,/works/OL16968176W
计算机,database systems,Advances in Data Mining. Applications and Theoretical Aspects,9783642030666,"Hutchison, David - undifferentiated",Springer Berlin Heidelberg,2009,,,eng,计算机,本,79.0,onsale,/works/OL16930427W
计算机,database systems,Specifying Big Data Benchmarks First Workshop Wbdb 2012 San Jose Ca Usa May 89 2012 And Second Workshop Wbdb 2012 Pune India December 1718 2012 Revised Selected Papers,9783642539732,Tilmann Rabl,Springer-Verlag Berlin and Heidelberg GmbH &,2013,,203,,计算机,本,79.0,onsale,/works/OL17586177W
计算机,database systems,"Text, speech and dialogue",9783642157592,"TSD 2010 (2010 Brno, Czech Republic)",Springer,2010,,593,eng,计算机,本,79.0,onsale,/works/OL16668597W
计算机,database systems,SAP Processes,9780201715156,Thomas Teufel; Jurgen Robricht; Peter Willems,Addison Wesley Publishing Company,2002,,224,eng,计算机,本,79.0,onsale,/works/OL10169064M
计算机,database systems,A mathematical introduction to logic,9780122384509,Herbert B. Enderton,Harcourt/Academic Press,1972,,306,eng,计算机,本,79.0,onsale,/works/OL6835516W
计算机,database systems,Building storage networks,9780072130720,Marc Farley,Osborne/McGraw-Hill,2000,,596,eng,计算机,本,79.0,onsale,/works/OL15835068W
计算机,database systems,Access 2000 advanced,9781580763028,John M. Preston; Robert Ferrett; Sally Preston,Prentice Hall,1999,,232,eng,计算机,本,79.0,onsale,/works/OL15069773W
计算机,database systems,Advanced ColdFusion 4.0 application development,9780789718105,Ben Forta; Nate Weiss,Que,1998,,741,eng,计算机,本,79.0,onsale,/works/OL19498014W
计算机,database systems,Thinking with Data,9781449362935,Max Shron,"O'Reilly Media, Incorporated",2014,,,eng,计算机,本,79.0,onsale,/works/OL27072135W
计算机,database systems,Java programming with Oracle JDBC,9780596000882,Donald Bales,O'Reilly,2002,,477,eng,计算机,本,79.0,onsale,/works/OL5974397W
计算机,database systems,Oracle Soa Suite 11g R1 developer's guide,9781849680196,Antony Reynolds,Packt Pub.,2010,,684,eng,计算机,本,79.0,onsale,/works/OL16921588W
计算机,database systems,Semantic Web Eswc 2013 Satellite Events,9783642412417,Philipp Cimiano,Springer-Verlag Berlin and Heidelberg GmbH &,2013,,347,eng,计算机,本,79.0,onsale,/works/OL17586135W
计算机,database systems,Oracle web applications,9781565926875,Andrew Odewahn,"O'Reilly Media, Incorporated",1999,,241,eng,计算机,本,79.0,onsale,/works/OL7801172W
计算机,database systems,Oracle Programming,9780201357530,Rajshekhar Sunderraman,Addison-Wesley,1998,,258,eng,计算机,本,79.0,onsale,/works/OL1921636W
计算机,database systems,STEP,9781874728115,Jon Owen,Information Geometers,1993,,173,eng,计算机,本,79.0,onsale,/works/OL12031924W
计算机,database systems,Swarm Intelligence Based Optimization,9783319503073,Patrick Siarry; Lhassane Idoumghar; Julien Lepagnot,Springer,2014,,164,eng,计算机,本,79.0,onsale,/works/OL20669924W
计算机,database systems,PsycINFO user manual,9780912704753,American Psychological Association,American Psychological Association,1987,,,eng,计算机,本,79.0,onsale,/works/OL19185072W
计算机,database systems,Practical guide to clinical data management,9781439848296,Susanne Prokscha,CRC Press,2012,,274,eng,计算机,本,79.0,onsale,/works/OL16499868W
计算机,database systems,Replication,9783642112935,Bernadette Charron-Bost; Fernando Pedone; André Schiper,Springer-Verlag,2010,,290,eng,计算机,本,79.0,onsale,/works/OL16633688W
计算机,database systems,Workload Characterization: Methodology and Case Studies,9780769504506,,IEEE Computer Society Press,1999,,153,eng,计算机,本,79.0,onsale,/works/OL8067384M
计算机,database systems,Financing Online Search Serv,9780838932704,Lynch,"ALA Editions,US",2006,,,,计算机,本,79.0,onsale,/works/OL8003702W
计算机,database systems,Medical imaging 2012,9780819489685,William W. Boonn; Brent J. Liu,SPIE,2012,,,eng,计算机,本,79.0,onsale,/works/OL22758411W
计算机,database systems,Geographic Information Science,9783642330247,Ningchuan Xiao,Springer Berlin Heidelberg,2012,,,eng,计算机,本,79.0,onsale,/works/OL19852494W
计算机,database systems,Accessible access 2003,9781852339494,Mark Whitehorn,Springer,2005,,378,eng,计算机,本,79.0,onsale,/works/OL1934858W
计算机,database systems,Medical imaging 2011,9780819485090,William W. Boonn; Brent J. Liu,SPIE,2011,,,eng,计算机,本,79.0,onsale,/works/OL22626797W
计算机,database systems,Medical imaging 2010,9780819480293,Brent J. Liu,SPIE,2010,,,eng,计算机,本,79.0,onsale,/works/OL15421169W
计算机,database systems,Auditory display,9783642124389,"CMMR (6th 2009 Copenhagen, Denmark)",Springer,2010,,491,eng,计算机,本,79.0,onsale,/works/OL15916242W
计算机,database systems,The semantic web,9780387485300,Jorge Cardoso,Springer,2007,,308,eng,计算机,本,79.0,onsale,/works/OL16295264W
计算机,database systems,Advances in Multimedia Modeling Lecture Notes in Computer Science,9783642178313,Kuo-Tien Lee,Springer,2011,,,,计算机,本,79.0,onsale,/works/OL17529377W
计算机,database systems,Computational methods for counterterrorism,9783642426131,Shlomo Argamon,Springer,2009,,324,eng,计算机,本,79.0,onsale,/works/OL15896309W
计算机,database systems,Twitter Data Analytics,9781461493716,Huan Liu,Springer-Verlag New York Inc.,2013,,83,eng,计算机,本,79.0,onsale,/works/OL17480774W
计算机,database systems,Advanced topics in information resources management,9781591400622,Mehdi Khosrow-Pour,Idea Group,2003,,372,eng,计算机,本,79.0,onsale,/works/OL17879709W
计算机,database systems,McSe SQL Server 6.5 Administration in 14 Days (Sams Teach Yourself),9780672313127,Damir Bersinic; Brad McGehee; Chris Miller; Matthew Shepker,Sams,1998,,484,eng,计算机,本,79.0,onsale,/works/OL7668077M
计算机,database systems,Online reference and information retrieval,9780872875364,Roger C. Palmer,"ABC-CLIO, LLC",1983,,169,eng,计算机,本,79.0,onsale,/works/OL2423649W
计算机,database systems,Secure Data Management,9783642235559,Willem Jonker,Springer-Verlag GmbH Berlin Heidelberg,2011,,,eng,计算机,本,79.0,onsale,/works/OL19901251W
计算机,database systems,Intelligent Agents for Data Mining and Information Retrieval,9781591402770,Masoud Mohammadian,IGI Global,2004,,325,eng,计算机,本,79.0,onsale,/works/OL8980442W
计算机,database systems,Topics in Chadic linguistics V,9783896455253,"International Colloquium on the Chadic Languages (4th 2007 Bayreuth, Germany)",Köppe,2009,,185,"eng,fre",计算机,本,79.0,onsale,/works/OL15974419W
计算机,database systems,Semantic Processing of Legal Texts,9783642128363,Enrico Francesconi,Springer-Verlag Berlin Heidelberg,2010,,248,eng,计算机,本,79.0,onsale,/works/OL16940539W
计算机,database systems,Biosurveillance and biosecurity,9783540897453,"BioSecure 2008 (2008 Raleigh, N.C.)",Springer,2008,,181,eng,计算机,本,79.0,onsale,/works/OL15595933W
计算机,database systems,R:BASE for the programmer,9780673381583,Nelson T. Dinerstein,"Scott, Foresman",1988,,661,eng,计算机,本,79.0,onsale,/works/OL4623301W
计算机,database systems,"Proceedings of the Symposium on Food Science and Technology Abstracts (FSTA), Berlin, October 21st-October 23rd, 1980",9783922961017,"Symposium on Food Science and Technology Abstracts (1980 Berlin, Germany)",International Food Information Service,1981,,200,eng,计算机,本,79.0,onsale,/works/OL5626499W
计算机,database systems,"Content Manager Ondemand Backup, Recovery, And High Availability",9780738492902,IBM Redbooks,Vervante,2005,,378,eng,计算机,本,79.0,onsale,/works/OL8412505W
计算机,database systems,Electronic sources of information for business in Australia,9780864442550,Janet M. Stewart,Royal Melbourne Institute of Technology,1992,,112,eng,计算机,本,79.0,onsale,/works/OL2426620W
计算机,database systems,Electronic sources of information for business in Australia and New Zealand,9780864443694,Janet M. Stewart,Royal Melbourne Institute of Technology,1994,,194,eng,计算机,本,79.0,onsale,/works/OL2426621W
计算机,database systems,PC Learning Labs teaches Lotus Notes Release 4,9781562763770,Charles Blum,Ziff-Davis Press,1996,,332,eng,计算机,本,79.0,onsale,/works/OL2490501W
计算机,database systems,Lotus Notes 4.5 essentials,9781575764368,Steve Daly,Que E&T,1997,,230,eng,计算机,本,79.0,onsale,/works/OL3364903W
计算机,database systems,Lotus Notes 4 unleashed,9780672309069,Randall A. Tamura,Sams Pub.,1996,,902,eng,计算机,本,79.0,onsale,/works/OL3363892W
计算机,database systems,Developing Lotus Notes applications,9780471008613,Carolyn Kraut,Wiley,1994,,508,eng,计算机,本,79.0,onsale,/works/OL3454020W
计算机,database systems,10 minute guide to Lotus Notes for Windows,9781567611762,Kate Miller,Alpha Books,1993,,164,eng,计算机,本,79.0,onsale,/works/OL3536300W
